ID,Nombre,Ingredientes,Instrucciones,URL,tk_ing
253,Seafood Pasta Salad,1 ½ (8 ounce) packages tri-color pasta; 3 stalks celery; 1 pound imitation crabmeat; 1 cup frozen green peas; 1 cup mayonnaise; 1 ½ tablespoons white sugar; 2 tablespoons white vinegar; 3 tablespoons milk; 1 teaspoon salt; ¼ teaspoon ground black pepper,"Bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; rinse under cold water until cool and drain. While pasta is cooking, chop celery and crabmeat. Run hot water over peas to defrost. In a large bowl, whisk together the mayonnaise, sugar, vinegar, milk, salt and pepper. Add the pasta, celery and crabmeat and stir until evenly coated. Adjust the salt, sugar or mayonnaise to suit your taste. Chill several hours before serving.",https://www.allrecipes.com/recipe/24814/seafood-pasta-salad/,"['½   packages tricolor pasta', 'stalks celery', 'imitation crabmeat', 'frozen green peas', 'mayonnaise', '½  white sugar', 'white vinegar', 'milk', 'salt', '¼  ground black pepper']"
254,Vegan Crêpes,1 cup unbleached all-purpose flour; ½ cup soy milk; ½ cup water; ¼ cup melted soy margarine; 2 tablespoons maple syrup; 1 tablespoon turbinado sugar; ¼ teaspoon salt,"Mix flour, soy milk, water, 1/4 cup soy margarine, maple syrup, sugar, and salt together in a large mixing bowl until combined; cover and chill for 2 hours. Lightly grease a 6-inch skillet with some soy margarine. Heat the skillet over medium heat. Pour 2 to 3 tablespoons of batter into the skillet and immediately rotate the skillet to spread batter out in a thin layer. Cook until the top of the crêpe is no longer wet and the bottom has turned light brown, 1 to 2 minutes. Run a spatula around the edge of the skillet to loosen crêpe; flip and cook until the other side has turned light brown, about 1 minute more. Repeat with remaining batter.",https://www.allrecipes.com/recipe/15417/vegan-crepes/,"['unbleached allpurpose flour', '½  soy milk', '½  water', '¼  melted soy margarine', 'maple syrup', 'turbinado sugar', '¼  salt']"
255,Tim Perry's Soup (Creamy Curry Cauliflower and Broccoli Soup),"1 quart chicken broth; 1 onion, finely chopped; 1 head cauliflower, finely chopped; ½ head broccoli, finely chopped; 1 teaspoon curry powder; 1 tablespoon chicken bouillon granules; salt and pepper to taste; ¼ cup all-purpose flour; ½ cup milk; 2 cups shredded Cheddar cheese","In a stockpot, combine chicken broth, onion, cauliflower, and broccoli. Bring to a boil and reduce heat to low. Continue to simmer until vegetables are tender. Season with curry powder, chicken bouillon, salt, and pepper. In a bowl, combine flour and 1/2 cup of the milk. Whisk briskly until there are no lumps. Add mixture to soup, stirring continuously as soup thickens. Stir in Cheddar cheese until completely melted.",https://www.allrecipes.com/recipe/142382/tim-perrys-soup-creamy-curry-cauliflower-and-broccoli-soup/,"['quart chicken broth', 'onion', 'finely chopped', 'head cauliflower', 'finely chopped', '½ head broccoli', 'finely chopped', 'curry powder', 'chicken bouillon granules', 'salt and pepper to taste', '¼  allpurpose flour', '½  milk', 'shredded cheddar cheese']"
256,Gluten-Free Shake and Bake Almond Chicken,"½ cup almond meal; 1 teaspoon ground paprika; 1 teaspoon sea salt; 1 teaspoon ground black pepper; 4 skinless, boneless chicken thighs","Preheat oven to 350 degrees F (175 degrees C). Combine almond meal, paprika, sea salt, and black pepper together in a resealable bag. Put each chicken thigh into bag, 1 at a time; close bag and shake until evenly coated. Place chicken in a glass baking dish. Bake in the preheated oven until no longer pink in the center and the juices run clear, 25 to 30 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).",https://www.allrecipes.com/recipe/242357/gluten-free-shake-and-bake-almond-chicken/,"['½  almond meal', 'ground paprika', 'sea salt', 'ground black pepper', 'skinless', 'boneless chicken thighs']"
257,Stuffed Pepper Soup,"1 pound ground sirloin; 1 green bell pepper, chopped; 1 cup finely diced onion; 1 (29 ounce) can diced tomatoes; 1 (15 ounce) can tomato sauce; 1 (14 ounce) can chicken broth; ¼ teaspoon dried thyme; ¼ teaspoon dried sage; salt and pepper to taste; 2 cups water; 1 cup white rice","Gather all ingredients.
DOTDASH MEREDITH FOOD STUDIOS Heat a large skillet over medium-high heat. Cook and stir ground beef in the hot skillet until browned and crumbly, 5 to 7 minutes. Drain and discard grease.
DOTDASH MEREDITH FOOD STUDIOS Add green pepper and onion; cook and stir until onion has softened and turned translucent, about 5 minutes.
DOTDASH MEREDITH FOOD STUDIOS Add tomatoes, tomato sauce, broth, thyme, and sage; season with salt and pepper. Cover and simmer until peppers are tender, about 30 to 45 minutes.
DOTDASH MEREDITH FOOD STUDIOS Meanwhile, bring water and rice to a boil in a saucepan. Reduce heat to medium-low, cover, and simmer until rice is tender and water has been absorbed, 20 to 25 minutes.
DOTDASH MEREDITH FOOD STUDIOS Stir cooked rice into soup; heat through and serve.
DOTDASH MEREDITH FOOD STUDIOS ",https://www.allrecipes.com/recipe/13378/stuffed-pepper-soup-iv/,"['ground sirloin', 'green bell pepper', 'chopped', 'finely diced onion', 'can diced tomatoes', 'can tomato sauce', 'can chicken broth', '¼  dried thyme', '¼  dried sage', 'salt and pepper to taste', 'water', 'white rice']"
258,Good Old-Fashioned Pancakes,"1 ½ cups all-purpose flour; 3 ½ teaspoons baking powder; 1 tablespoon white sugar; ¼ teaspoon salt, or more to taste; 1 ¼ cups milk; 3 tablespoons butter, melted; 1 large egg","Sift flour, baking powder, sugar, and salt together in a large bowl. Make a well in the center and add milk, melted butter, and egg; mix until smooth. Heat a lightly oiled griddle or pan over medium-high heat. Pour or scoop the batter onto the griddle, using approximately 1/4 cup for each pancake; cook until bubbles form and the edges are dry, about 2 to 3 minutes. Flip and cook until browned on the other side. Repeat with remaining batter.
DOTDASH MEREDITH FOOD STUDIOS",https://www.allrecipes.com/recipe/21014/good-old-fashioned-pancakes/,"['½  allpurpose flour', '½  baking powder', 'white sugar', '¼  salt', 'or more to taste', '¼  milk', 'butter', 'melted', 'large egg']"
259,Banana Chocolate Chip Dessert,"¾ cup butter; ⅔ cup white sugar; ⅔ cup brown sugar; 1 egg, beaten; 1 teaspoon vanilla extract; 1 cup mashed bananas; 1 ¾ cups all-purpose flour; 2 teaspoons baking powder; ½ teaspoon salt; 1 cup semisweet chocolate chips","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 10x15 inch jelly roll pan. In a large bowl, cream butter, white sugar and brown sugar until fluffy. Beat in egg and vanilla. Fold in mashed banana. In a separate bowl, mix flour, baking powder and salt. Fold flour mixture into butter mixture. Stir in chocolate chips. Spread in prepared pan. Bake in preheated oven 20 minutes, until set. Cool before cutting into squares.",https://www.allrecipes.com/recipe/20256/banana-chocolate-chip-dessert/,"['¾  butter', '⅔  white sugar', '⅔  brown sugar', 'egg', 'beaten', 'vanilla extract', 'mashed bananas', '¾  allpurpose flour', 'baking powder', '½  salt', 'semisweet chocolate chips']"
260,Chicken Alfredo Pizza,"2 tablespoons butter; 1 clove garlic, minced; 1 pinch dried rosemary; 1 pinch salt; 4 tablespoons butter; 4 tablespoons all-purpose flour; ¼ teaspoon salt; 1 dash ground black pepper; 1 cup milk; ¾ cup grated Romano cheese; 1 (.25 ounce) package instant yeast; 1 cup warm water; 2 tablespoons vegetable oil; 1 tablespoon white sugar; ½ teaspoon salt; ¼ teaspoon dried rosemary; ¼ teaspoon garlic powder; 3 cups all-purpose flour; 2 boneless chicken breast halves, roasted; ¼ teaspoon dried rosemary; ¼ teaspoon dried thyme; ¼ teaspoon poultry seasoning; ¼ teaspoon garlic powder; ¼ teaspoon salt","Make garlic butter: Melt butter in a small saucepan over medium heat. Blend in garlic, rosemary, and salt. Cook and stir until garlic is tender but not browned. Remove from heat, cover, and set aside. Make sauce: Melt butter in a small saucepan over medium heat. Blend flour, salt, and pepper into melted butter. Stir in milk and Romano cheese. Simmer, stirring constantly, until thickened. Remove from heat, cover, and set aside. Make dough: Stir yeast into warm water in a small bowl until yeast is dissolved. Allow to rest until yeast foams, about 5 minutes. Mix together oil, sugar, salt, rosemary, and garlic powder in a large bowl. Stir in yeast mixture, then mix in flour gradually. Gather into a loose ball and knead until a smooth ball forms. Cover with a dish towel and let rest for 30 minutes. Preheat the oven to 400 degrees F (200 degrees C). Prepare chicken: Season roasted chicken with rosemary, thyme, poultry seasoning, garlic powder, and salt. Chop or shred chicken and set aside. Asemble pizza: Spread dough out onto a pizza pan. Brush on garlic butter, covering entire crust. Spread sauce on top, leaving crust edges. Cover with chicken, turning to coat with sauce. Bake in the preheated oven until the bottom crust is lightly browned, about 20 minutes. Allow pizza to rest for 2 to 3 minutes before slicing.",https://www.allrecipes.com/recipe/25189/chicken-alfredo-pizza/,"['butter', 'garlic', 'minced', 'pinch dried rosemary', 'pinch salt', 'butter', 'allpurpose flour', '¼  salt', 'dash ground black pepper', 'milk', '¾  grated romano cheese', 'package instant yeast', 'warm water', 'vegetable oil', 'white sugar', '½  salt', '¼  dried rosemary', '¼  garlic powder', 'allpurpose flour', 'boneless chicken breast halves', 'roasted', '¼  dried rosemary', '¼  dried thyme', '¼  poultry seasoning', '¼  garlic powder', '¼  salt']"
261,Vegetarian Potato-Leek Soup,"¼ cup olive oil, divided; 2 leeks, chopped; 1 (32 fluid ounce) container vegetable broth; 1 ¾ cups water; 2 pounds potatoes, cut into cubes; ⅜ teaspoon cayenne pepper; ¼ teaspoon salt","Heat 2 tablespoons olive oil in a stock pot over medium heat. Cook and stir leeks in hot oil until completely softened, adding remaining olive oil in small amounts as you cook the leeks, about 10 minutes. Pour vegetable broth and water into the pot; add potatoes. Bring mixture to a boil, reduce heat to medium-low, and cook at a simmer until the potatoes are completely tender, about 25 minutes. Pour potato mixture into a blender no more than half full. Cover and hold lid down; pulse a few times before leaving on to blend. Puree in batches until smooth. Stir cayenne pepper and salt into the soup.",https://www.allrecipes.com/recipe/236799/vegetarian-potato-leek-soup/,"['¼  olive oil', 'divided', 'leeks', 'chopped', 'fluid  container vegetable broth', '¾  water', 'potatoes', 'cut into cubes', '⅜  cayenne pepper', '¼  salt']"
262,Vegan Sweet Potato Chili,"5 tablespoons vegetable broth; ½ cup chopped onion; 3 cloves garlic, minced; ½ jalapeno pepper, minced; 2 sweet potatoes, diced; 2 tablespoons chili powder; 1 tablespoon ground cumin; ½ teaspoon smoked paprika; ½ teaspoon dried oregano; ½ teaspoon red pepper flakes; 1 ½ teaspoons tomato paste; 2 cups vegetable broth; 1 (28 ounce) can diced tomatoes; 2 cups drained and rinsed kidney beans","Heat 5 tablespoons vegetable broth in a large skillet over medium heat. Cook and stir onion, garlic, and jalapeno pepper in the hot broth until slightly tender, about 5 minutes. Add sweet potatoes, chili powder, cumin, paprika, oregano, and red pepper flakes to onion mixture. Pour remaining 2 cups vegetable broth over sweet potato mixture. Bring vegetable broth mixture to a boil, reduce heat to medium, and simmer until sweet potatoes are tender, 20 to 25 minutes. Stir tomatoes and kidney beans into sweet potato mixture and simmer over low heat until flavors have blended, about 45 minutes.",https://www.allrecipes.com/recipe/239887/vegan-sweet-potato-chili/,"['vegetable broth', '½  chopped onion', 'garlic', 'minced', '½ jalapeno pepper', 'minced', 'sweet potatoes', 'diced', 'chili powder', 'ground cumin', '½  smoked paprika', '½  dried oregano', '½  red pepper flakes', '½  tomato paste', 'vegetable broth', 'can diced tomatoes', 'drained and rinsed kidney beans']"
263,Bread Machine Swedish Coffee Bread,"1 cup milk; 2 tablespoons unsalted butter, softened; 1 egg yolk; ½ teaspoon salt; 3 cups all-purpose flour; ⅓ cup white sugar; 3 teaspoons ground cardamom; 1 (.25 ounce) envelope active dry yeast; 2 egg whites, slightly beaten; pearl sugar, or other decorative sugar","Place milk, butter, egg yolk, salt, flour, sugar, cardamom, and yeast in the pan of the bread machine in the order recommended by the manufacturer. Select dough cycle and press Start according to the manufacturer's instructions. When dough cycle has finished, divide dough into 3 equal portions. Roll each portion into a rope, 12- to 14-inches long. Lay 3 dough ropes side by side; braid together. Tuck ends underneath, place onto a greased baking sheet, cover loosely with a towel, and allow to rise until doubled in volume. Preheat the oven to 375 degrees F (190 degrees C). Brush braid with beaten egg whites; sprinkle with pearl sugar. Bake in the preheated oven until golden brown, 20 to 25 minutes.",https://www.allrecipes.com/recipe/106357/bread-machine-swedish-coffee-bread/,"['milk', 'unsalted butter', 'softened', 'egg yolk', '½  salt', 'allpurpose flour', '⅓  white sugar', 'ground cardamom', 'envelope active dry yeast', 'egg whites', 'slightly beaten', 'pearl sugar', 'or other decorative sugar']"
264,5 Snacks You Never Knew You Needed From World Market,,,https://www.allrecipes.com/best-world-market-snacks-8675436,[]
265,Savannah Seafood Stuffing,"½ cup butter or margarine; 1 pound crabmeat, drained and flaked; ½ pound medium shrimp - peeled and deveined; ½ cup chopped onion; ½ cup chopped celery; ½ cup chopped green bell pepper; 1 (6 ounce) package corn bread stuffing mix; ½ cup seasoned dry bread crumbs; 1 tablespoon white sugar, or to taste; 1 (10.5 ounce) can condensed cream of mushroom soup; 1 (14.5 ounce) can chicken broth","Preheat the oven to 350 degrees F (175 degrees C). Melt butter in a large skillet over medium heat. Add crabmeat, shrimp, onion, celery, and bell pepper; cook and stir for about 5 minutes. Set aside. Stir stuffing mix, bread crumbs, and sugar together in a large bowl. Mix in cooked vegetables and seafood from the skillet. Stir in condensed soup and chicken broth. Spoon into a 9x13-inch baking dish. Bake in the preheated oven until lightly toasted on top, about 30 minutes.",https://www.allrecipes.com/recipe/94725/savannah-seafood-stuffing/,"['½  butter or margarine', 'crabmeat', 'drained and flaked', '½  medium shrimp  peeled and deveined', '½  chopped onion', '½  chopped celery', '½  chopped green bell pepper', 'package corn bread stuffing mix', '½  seasoned dry bread crumbs', 'white sugar', 'or to taste', 'can condensed cream of mushroom soup', 'can chicken broth']"
266,Key Lime Pie,3 cups sweetened condensed milk; ¾ cup key lime juice; ½ cup sour cream; 1 tablespoon grated lime zest; 1 (9 inch) prepared graham cracker crust,"Gather all ingredients and preheat the oven to 350 degrees F (175 degrees C).
DOTDASH MEREDITH FOOD STUDIOS Combine condensed milk, key lime juice, sour cream, and lime zest in a bowl; mix well. Pour into graham cracker crust; place pie on a baking sheet.
DOTDASH MEREDITH FOOD STUDIOS Bake in the preheated oven for 5 to 8 minutes, until tiny pinhole bubbles burst on the surface of the pie. The filling will be wobbly but not browned.
DOTDASH MEREDITH FOOD STUDIOS Transfer pie to a wire rack to cool, then thoroughly chill pie in the refrigerator before serving, about 1 hour. Garnish with lime slices and whipped cream, if desired.
DOTDASH MEREDITH FOOD STUDIOS Serve and enjoy!
DOTDASH MEREDITH FOOD STUDIOS",https://www.allrecipes.com/recipe/15880/key-lime-pie-vii/,"['sweetened condensed milk', '¾  key lime juice', '½  sour cream', 'grated lime zest', 'inch prepared graham cracker crust']"
267,Persian Rice,"3 quarts water; 3 tablespoons kosher salt; 2 cups basmati rice, rinsed; 2 tablespoons olive oil; 1 russet potato, cut into 1/4-inch slices; 1 pinch ground cumin; salt to taste; 3 tablespoons butter, cut into thin slices, or to taste; 1 pinch saffron threads; 1 ½ tablespoons hot water; 1 tablespoon chopped parsley, or to taste","Place water and kosher salt in a pot; bring to a boil. Add rice; cook and stir for exactly 7 minutes. Drain. Heat olive oil in a pot over medium-high heat. Cover the bottom of the pot with 1 layer of potato slices. Sprinkle cumin and salt over potatoes. Cook until potatoes are sizzling, 2 to 3 minutes; top potatoes with rice to form an even layer. Reduce heat to low and place butter slices over rice. Top the pot with a layer of clean paper towels, then place the lid over the towels. Steam until rice is fluffy, about 45 minutes. Grind saffron threads with a mortar and pestle. Mix crushed saffron with 1 1/2 tablespoons hot water in a large bowl. Add a couple of spoonfuls of rice to saffron mixture and stir until rice is yellow. Spoon remaining rice into a serving bowl. Top with saffron rice and line the edges of the bowl with potatoes. Garnish with parsley.
DOTDASH MEREDITH FOOD STUDIOS",https://www.allrecipes.com/recipe/240606/persian-rice/,"['quarts water', 'kosher salt', 'basmati rice', 'rinsed', 'olive oil', 'russet potato', 'cut into inch slices', 'pinch ground cumin', 'salt to taste', 'butter', 'cut into thin slices', 'or to taste', 'pinch saffron threads', '½  hot water', 'chopped parsley', 'or to taste']"
