ID;Oracion_ID;Oracion
8;796;socied valor prevalec experiment mayor armon cohesion facilit colabor resolu conjunt problem
8;798;fortalec famili reforz papel famili nucle fundamental socied promov polit apoy respet divers menoscab valor tradicional ciudadan consider import
8;799;famili nucle fundamental socied deb ser proteg respet valor funcion esencial
8;800;promocion vision equilibr respet divers perspect impon cambi alter esenci unid famili crucial
8;801;fundamental cualqui discusion legisl relacion gener llev cab enfoqu inclus respetu garantiz vulner derech famili tradicional
8;802;educ dialog abiert tem deb prioriz proteccion bienest famili equilibri derech individual valor familiar
8;803;ademas deb foment entorn famili pued expres preocup particip activ debat cuestion gener asegur polit public respet reflej divers perspect compromet principi fundamental unid famili
8;804;ultim instanci defens famili ideolog busc desestabiliz estructur deb bas compromis respet mutu proteccion derech valor sostien comun
8;806;promocion integr adopcion valor etic tod are vid interaccion diari gestion institu public priv crucial foment transparent combat corrupcion
8;807;integr conviert cimient constru buen gobiern desarroll sosten
8;808;valor honest transparent integr practic diari fortalec confianz public promuev entorn justici equid prevalec
8;810;cohesion social valor compart poder agent cohesion social
8;811;promov marc comun principi minimiz conflict facilit cooper entend divers grup sector socied
8;812;sol ayud super division sin foment pertenent unid esencial estabil progres social
8;814;desarroll personal ciudadan enseñ valor educ tempran jueg papel crucial desarroll integral individu
8;815;inculc principi respet empat respons edad tempran prep joven convert ciudadan compromet respons
8;816;valor contribu formacion individu capac contribu posit socied particip activ construccion entorn just equit
8;818;construccion futur sosten socied bas decision valor justici equid respet medi ambient mejor equip enfrent desafi futur
8;819;principi gui tom decision haci desarroll sol busc progres econom sin preserv recurs natural bienest gener futur
8;820;cultur valor sol asegur crecimient prosper logr maner equilibr sosten garantiz leg posit proxim gener
8;822;import fortalec famili
8;823;estabil bienest famili respald are fundamental viviend salud educ cre entorn establ segur famili
8;824;soport crucial desarroll integral miembr proporcion recurs necesari pued crec ambient salud iguald oportun
8;826;equilibri trabaj vid famili polit concili laboral inclu permis parental adecu acces guard acces horari laboral flexibl permit padr equilibr respons profesional familiar
8;827;sol mejor calid vid padr hij sin foment entorn laboral inclus equit
8;829;prevencion pobrez desempeñ papel crucial reduccion pobrez infantil apoy famili vulner
8;830;mediant ayud econom direct subsidi program asistent pued alivi carg financ enfrent much famili asegur niñ acces neces basic oportun desarroll
8;832;educ valor apoy famili transmision valor etic social hog fortalec cohesion social contribu formacion ciudadan respons compromet
8;833;program educ recurs facilit labor pued ten impact signific creacion socied just equilibr
8;835;proteccion derech familiar proteccion derech famili esencial bienest general
8;836;deb asegur acces justici ofrec apoy situacion violenci domest proporcion servici social garantic bienest segur miembr famili
8;837;papel protector fundamental estabil equid dentr socied
8;839;moderniz particip ciudadan objet mejor eficient ecuatorian foment particip ciudadan
8;840;estrategi
8;841;gobiern digital avanz implement solucion digital simplific tramit mejor interaccion ciudadan
8;842;inclu desarroll gradual plataform line explor nuev tecnolog gestion public
8;844;reform servici public trabaj fortalec proces seleccion promocion evalu funcion public
8;845;objet cont servici public profesional eficient orient ciudadan
8;847;descentraliz revis marc normat descentraliz optimiz distribu competent recurs diferent nivel gobiern busc gestion eficaz cercan neces poblacion
8;849;particip ciudadan foment mecan facilit promuev particip activ ciudadan tom decision gestion public
8;850;inclu fortalec veedur ciudadan explor herramient democraci particip
8;852;transparent impuls med mejor acces inform public fortalec proces rendicion cuent
8;853;busc aument transparent gestion tod institu public
8;855;vision logr eficient transparent particip respond mejor neces ciudadan
8;856;trabaj continu mejor servici public aument satisfaccion ciudadan gestion estatal
8;858;fortalec gobern descentraliz objet optimiz coordin gobiern central gobi autonom descentraliz gads logr desarroll territorial equilibr gestion public eficient cercan ciudadan
8;859;estrategi
8;860;mecan coordin implement sistem coordin multinivel facilit comun colabor eficaz gobiern central gads provincial municipal parroquial
8;862;fortalec capac desarroll program capacit asistent tecnic fortalec capac gestion planif gads
8;864;descentraliz fiscal respons revis mejor mecan asign recurs gads asegur distribu equit vincul result
8;866;planif particip integr maner efect plan desarroll orden territorial gads plan nacional desarroll
8;868;innov gestion local foment implement solucion innov tecnolog gestion gads promov intercambi mejor practic
8;870;desarroll rural integral prioriz trabaj conjunt gads impuls program desarroll rural mejor calid vid are urban
8;871;inclusion equid objet promov socied ecuatorian disfrut iguald oportun derech import gener orig etnic condicion discapac caracterist personal
8;872;objet busc constru nacion inclus equit cad individu pued particip activ desarroll pais benefici frut
8;873;estrategi
8;874;iguald gener implement conjunt integral polit destin garantiz iguald derech mujer hombr ambit vid
8;875;inclu promocion iguald salarial acces equit oportun laboral educ implement med violenci gener
8;876;ademas foment particip equit mujer posicion liderazg tom decision nivel polit econom social
8;877;cre program sensibiliz educ desafi cambi norm cultural perpetu desiguald gener
8;879;derech puebl indigen minor desarroll aplic polit especif proteg derech comun indigen grup minoritari asegur particip tom decision afect territori mod vid
8;880;promov respet valoriz cultur tradicion garantiz acces servici basic educ salud justici lengu conform practic cultural
8;881;establec mecan consult previ inform proyect impact territori apoy inici fortalec autonom desarroll econom
8;883;inclusion social cre implement polit asegur inclusion plen person discapac grup vulner aspect vid social econom polit
8;884;inclu elimin barrer arquitecton adapt espaci public priv garantiz acces universal
8;885;promov program capacit emple person discapac asi inici educ sensibiliz socied import inclusion
8;886;ademas fortalec servici apoy atencion grup situacion vulner asegur oportun alcanz maxim potencial particip activ socied
8;887;inclusion plen person discapac sol imper moral sin neces desarroll integral socied
8;888;reconoc divers enriquec nacion person discapac aport perspect unic vali ambit vid
8;889;compromis cre ecuador discapac vist limit sin caracterist ric divers human
8;890;logr verdader inclusion implement polit transversal abarqu aspect vid public priv
8;891;inclu accesibil universal espaci public priv sistem transport inclus tecnolog asistent institu educ lugar trabaj
8;892;ademas promov cultur respet valor divers combat estigm prejuici aun persist socied
8;893;objet empoder person discapac protagon propi desarroll
8;894;foment particip activ tom decision polit diseñ polit public vid cultural social pais
8;895;cre program liderazg mentor asegur voc person discapac escuch respet nivel socied
8;896;inclusion acto carid sin reconoc derech inalien ecuatorian trabaj incans hac vision realid tangibl cad rincon pais
8;897;estrategi implement llev cab plan gobiern enfoc siguient estrategi general dialog nacional permanent foment dialog continu divers sector socied ecuatorian
8;898;enfoqu permit adapt polit neces cambiant pais manten flexibil necesari enfrent desafi imprevist
8;899;moderniz gestion public busc mejor eficient eficaci administr public traves incorpor gradual nuev tecnolog metodolog gestion
8;900;proces llev cab respet marc legal existent capac institucional
8;901;colabor interinstitucional promov mayor coordin diferent institu optimiz recurs evit duplic esfuerz
8;902;colabor desarroll dentr limit establec ley competent cad entid
